chart_week,list_position,track_id,score,chart_year,chart_month,track_name,duration_ms,release_date,album_type,explicit,artist_id,artist_name,popularity,followers,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genre,distance_to_mean
2015-06-13,93,6za48riBTylMJHsf4AJPxK,21,2015,6,You Changed Me (feat. Chris Brown),242266,2015-05-15,album,True,7LnaAXbDVIL75IVPnndf7w,Jamie Foxx,71.0,1257126.0,0.696,0.65,11.0,-6.578,0.0,0.252,0.123,0.0,0.21,0.531,137.967,4.0,r&b,18.527834734378573
2015-02-21,96,4pkZ5gasUzIcPHx6v7pmes,21,2015,2,Hotel (feat. Chris Brown),218880,2015-01-02,album,True,6KZDXtSj0SzGOV705nNeh3,Kid Ink,67.0,2977438.0,0.78,0.581,10.0,-6.996,0.0,0.17,0.00497,0.0,0.215,0.693,102.87,4.0,pop,18.559670241266268
2013-03-02,96,6DttwbXn3Ukaor5U1dH30F,21,2013,3,She Don't Put It Down (feat. Lil Wayne & Tank),243186,2013-02-05,album,True,1SAugjIcuwNPKS4urSB7A6,Joe Budden,50.0,475693.0,0.435,0.828,11.0,-5.107,0.0,0.174,0.0031,0.0,0.159,0.397,102.861,5.0,rap/hip-hop,18.964838621330333
2015-03-21,93,34HwOOG2tTiz6tAN9h83YT,21,2015,3,Adore,216000,2015-02-24,single,False,2LZDXcxJWgsJfKXZv9a5eG,Cashmere Cat,56.0,326378.0,0.334,0.622,5.0,-5.611,0.0,0.0629,0.0826,1.34e-05,0.106,0.21,139.546,4.0,other,18.992651897250205
2016-02-06,92,1BECwm5qkaBwlbfo4kpYx8,21,2016,2,Death of a Bachelor,203506,2016-01-15,album,False,20JZFwl6HVl6yg8a4H3ZqK,Panic! At The Disco,78.0,12371583.0,0.462,0.538,0.0,-5.527,1.0,0.059,0.0137,0.0,0.429,0.405,139.256,4.0,pop,19.244097572166503
2017-07-01,92,1HOUzEsetdIPSpAgRPhZQt,21,2017,7,Nobody Else but You,229013,2017-03-24,album,False,2iojnBLj0qIMiKPvVhLnsH,Trey Songz,71.0,7474383.0,0.708,0.612,5.0,-6.379,0.0,0.122,0.0381,0.0,0.277,0.263,139.913,4.0,pop,19.323028755040063
2002-11-09,96,2rh1HEbkalvTKVhooKdePe,21,2002,11,"Don't Say No, Just Say Yes",274666,2002-01-01,album,False,0AunegKKH2ys98aLxq8G1A,Avant,56.0,1481137.0,0.638,0.505,3.0,-5.641,0.0,0.0241,0.13,8.64e-05,0.0628,0.508,139.989,4.0,r&b,19.482649720964666
2012-06-09,92,2krzD9gBw8tI3fmFyCv4sR,21,2012,6,Same Damn Time,273000,2012-04-17,album,False,1RyvyyTE3xzB2ZywiAwp0i,Future,93.0,18868243.0,0.718,0.862,11.0,-4.915,1.0,0.0445,0.0135,0.0,0.24,0.305,138.97,4.0,rap/hip-hop,19.565016037962877
2024-10-12,96,2yR2sziCF4WEs3klW1F38d,21,2024,10,KEEP UP,133226,2024-07-17,single,True,7ITMCzIU9uII8gwRg8JAhc,Odetari,81.0,3516574.0,0.476,0.829,10.0,-3.806,0.0,0.0658,0.0172,0.00916,0.167,0.505,139.198,4.0,other,19.612981569634808
2021-11-13,92,5nhW8I46uDE5sc5ouEbzao,21,2021,11,Who's In Your Head,183536,2021-09-17,single,False,7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,76.0,7662160.0,0.704,0.778,5.0,-5.331,1.0,0.0971,0.00447,0.0,0.0731,0.821,101.025,4.0,pop,19.644295793050066
2010-04-10,92,0aPZbnkMoWJaJ5CNVLCj8S,21,2010,4,That Should Be Me,232720,2010-01-01,album,False,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,91.0,77957118.0,0.552,0.603,8.0,-5.71,1.0,0.0334,0.199,0.0,0.151,0.231,139.907,4.0,pop,19.645406040630597
2022-03-19,93,4RaV9tFFV7R04lglRhgg5O,21,2022,3,Straight To It (feat. Fivio Foreign),178413,2022-03-04,album,True,14CHVeJGrR5xgUGQFV5BVM,Fivio Foreign,67.0,1353019.0,0.829,0.727,1.0,-6.169,1.0,0.253,0.0608,4.47e-06,0.0975,0.877,139.95,4.0,rap/hip-hop,19.680956177979276
2016-06-04,94,1LWgoxKUgZIeodlLY7n3vA,21,2016,6,I’m Sorry - The Voice Performance,208720,2016-05-25,album,False,6vVB9hUpiPCp5SWAYwSzUt,Adam Wakefield,26.0,7741.0,0.469,0.456,1.0,-4.612,1.0,0.0285,0.627,0.0,0.109,0.252,139.833,4.0,pop,19.686174482891406
2016-09-03,96,5sRHIWY7oREZYxTSbRybna,21,2016,9,Castaway,188053,2015-04-28,album,False,6yJCxee7QumYr820xdIsjo,Zac Brown Band,73.0,3923581.0,0.633,0.778,8.0,-5.201,1.0,0.0465,0.147,0.0,0.117,0.926,101.092,4.0,country,19.885926795974154
2017-12-09,98,19P6cJstaoQJHtHW3HOGcg,20,2017,12,The Rest of Our Life,225360,2017-11-17,album,False,25NQNriVT2YbSW80ILRWJa,Faith Hill,63.0,1869329.0,0.617,0.468,2.0,-6.908,1.0,0.0291,0.65,0.0,0.141,0.333,119.921,3.0,country,2.6994645364300847
2016-02-20,97,2IAaBzOLUtr2hqcwOItFWJ,20,2016,2,"Jam (feat. Trey Songz, Ty Dolla $ign and Jamie Foxx)",213533,2016-01-29,album,True,1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,73.0,6252541.0,0.744,0.633,2.0,-7.732,1.0,0.113,0.0333,0.0,0.144,0.549,120.011,4.0,rap/hip-hop,2.773172167108222
2024-08-10,99,6WTFHKrnZpwEBLRS10Ylqs,20,2024,8,misses,74378,2024-05-03,album,False,6USv9qhCn6zfxlBQIYJ9qs,Dominic Fike,79.0,1894948.0,0.578,0.509,2.0,-6.229,1.0,0.0279,0.13,0.734,0.344,0.586,119.945,4.0,pop,2.799605499523122
2014-12-06,99,6AzCBeiDuUXGXjznBufswB,20,2014,12,Stockholm Syndrome,214720,2014-11-17,album,False,4AK6F7OLvEQ5QYCBNiQWHq,One Direction,85.0,36639900.0,0.678,0.933,2.0,-4.959,1.0,0.14,0.0734,0.0,0.0863,0.336,120.572,4.0,pop,3.173625676648671
2018-09-01,99,0XOnMqLQDO89iAg7dWWwnG,20,2018,9,pete davidson,73813,2018-08-17,album,True,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,92.0,100365325.0,0.652,0.31,4.0,-10.212,1.0,0.0509,0.43,1.16e-05,0.182,0.304,119.913,4.0,pop,3.5509259031491767
2017-11-11,98,6IuVmxZtP3h5wvErFpDcVR,20,2017,11,Bedroom Floor,188233,2019-12-06,album,False,5pUo3fmmHT8bhCyHE52hA6,Liam Payne,63.0,9998867.0,0.624,0.684,1.0,-7.147,1.0,0.0688,0.342,6.19e-05,0.107,0.217,119.935,4.0,pop,3.6447964295042534
2020-09-19,97,46hDiH4YvAWXE04GskkIHS,20,2020,9,Why Would I Stop?,152263,2020-09-04,album,True,0c173mlxpT3dSFRgMO8XPh,Big Sean,79.0,11202512.0,0.778,0.727,1.0,-6.115,0.0,0.0837,0.0212,0.0,0.101,0.218,119.972,4.0,rap/hip-hop,3.6941727796847443
2008-11-29,97,7FOXrArO9CU6xVZotChlD8,20,2008,11,Troublemaker,237173,2008-01-01,album,False,0z4gvV4rjIZ9wHck67ucSV,Akon,83.0,4982696.0,0.857,0.787,7.0,-4.221,0.0,0.107,0.132,0.0,0.352,0.836,122.074,4.0,pop,3.883810489692282
2006-11-25,100,3ijypgrX5od1wFDOihARrO,20,2006,11,A la primera persona,301933,2006-11-07,album,False,5sUrlPAHlS9NEirDB8SEbF,Alejandro Sanz,76.0,7623562.0,0.615,0.676,8.0,-5.154,1.0,0.0715,0.485,0.0,0.0634,0.259,121.026,4.0,other,3.893093672754838
2019-11-02,98,2INhKpUdzh7v0j041gZNsz,20,2019,11,DHL,268893,2019-10-19,single,True,2h93pZq0e7k5yf4dywlkpM,Frank Ocean,88.0,15754223.0,0.819,0.458,4.0,-10.223,0.0,0.167,0.582,0.173,0.128,0.232,122.981,4.0,rap/hip-hop,4.2393563889073596
2002-08-24,97,7JVNRVPeXFAOdMrxOHNjVv,20,2002,8,Blue Jeans - RAC Mix,218213,2012-01-01,single,True,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,92.0,40583711.0,0.694,0.841,3.0,-3.889,1.0,0.0524,0.399,0.00652,0.1,0.416,117.968,4.0,pop,4.245077780033102
2000-12-02,98,1ieouFxB2A3JjKEt1OoEiB,20,2000,12,Spanish Guitar,289000,2000,album,False,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,65.0,4234164.0,0.625,0.563,9.0,-6.506,0.0,0.0387,0.437,5.05e-06,0.175,0.364,120.023,4.0,r&b,4.525423698555696
2022-06-11,97,0BQpyaFrb78b9uobWNheqx,20,2022,6,Wild Hearts,182930,2021-08-19,single,False,0u2FHSq3ln94y5Q57xazwf,Keith Urban,71.0,5175177.0,0.605,0.786,4.0,-4.138,1.0,0.0379,0.00276,0.0,0.347,0.512,116.995,4.0,country,4.537370377350687
2011-11-05,97,4w27lZ9zcceZp6rumzGCBx,20,2011,11,Focused (feat. Kid Cudi),212333,2011-10-28,album,True,0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,80.0,7238564.0,0.735,0.801,1.0,-5.067,1.0,0.0554,0.275,0.0,0.137,0.497,123.094,4.0,rap/hip-hop,4.672953652974083
2022-05-21,99,5NijSs5dAwaIybq1GaRTIe,20,2022,5,Poison,212992,2016-08-03,single,False,3tlXnStJ1fFhdScmQeLpuG,Brent Faiyaz,85.0,6554559.0,0.689,0.394,2.0,-10.102,0.0,0.065,0.711,0.000905,0.0859,0.382,117.489,3.0,r&b,5.2333156323066135
2007-08-04,97,6MF6ZR5nTWFWii3eBlkS8b,20,2007,8,Stranger,250693,2007-01-01,album,False,2S9W9aSAd7e5mp8WqWxN2h,Hilary Duff,57.0,2358577.0,0.67,0.788,7.0,-3.596,1.0,0.181,0.0286,0.000756,0.722,0.836,124.032,4.0,pop,5.343392198432427
2017-11-11,100,1GkZhF14XvGoJXKW0gwVKI,20,2017,11,Three Futures,244641,2017-09-29,album,False,3lrDYjsghBMfUTiLziD9q9,TORRES,34.0,52034.0,0.535,0.287,7.0,-11.5,1.0,0.0368,0.237,0.205,0.0893,0.206,121.148,4.0,pop,5.3556496606515225
2020-10-10,97,6wxQ60q4I3qWNjwBgftVN0,20,2020,10,Money Over Fallouts,282106,2020-09-25,album,True,2jku7tDXc6XoB6MO2hFuqg,Tory Lanez,82.0,7072383.0,0.568,0.665,8.0,-7.356,1.0,0.404,0.03,0.0,0.205,0.444,124.741,5.0,rap/hip-hop,5.435479299440294
2003-11-29,97,51lKOrqH0WQN2pS3WeFC8o,20,2003,11,Never (Past Tense),224822,2017-04-07,compilation,False,1ZTCpKWDwHhbjhkdHhvTm8,Tina Arena,49.0,167651.0,0.809,0.934,2.0,-4.782,0.0,0.0387,0.0327,4.12e-06,0.0983,0.808,124.987,4.0,other,5.4722796985604365
2009-04-25,98,5WHjU4AtVwvUcEemV5ENmn,20,2009,4,Marry For Money,183680,2010-01-01,compilation,False,79FMDwzZQxHgSkIYBl3ODU,Trace Adkins,61.0,2617527.0,0.607,0.829,4.0,-4.896,1.0,0.0867,0.0421,0.000348,0.428,0.669,125.917,4.0,country,5.6832535730454525
2022-02-12,100,1DgS5IMm8ffbZ78GbIPlOM,20,2022,2,"Colombia, Mi Encanto",175280,2021-11-19,album,False,4vhNDa5ycK0ST968ek7kRr,Carlos Vives,75.0,6269695.0,0.718,0.88,0.0,-7.567,1.0,0.11,0.0223,0.0,0.908,0.814,124.007,4.0,pop,5.775875615335215
2023-01-28,100,0UMqDSXk4xvoCNRrIEPf7T,20,2023,1,King Snipe,214593,2023-01-13,single,True,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,77.0,5661054.0,0.826,0.518,1.0,-8.104,1.0,0.251,0.0122,0.0,0.165,0.549,125.057,4.0,rap/hip-hop,5.843576490914103
2015-05-23,99,7pa2J8FSpn0Jg0FLKj9NV1,20,2015,5,Shine On - The Voice Performance,191605,2015-05-20,album,False,3GaRKzVcjJv5cIL8CmRAHn,Sawyer Fredericks,32.0,73159.0,0.369,0.567,5.0,-4.412,1.0,0.0332,0.112,5.12e-06,0.258,0.34,125.991,4.0,other,5.932743665574188
2005-05-07,97,35YiIUIo3a5f0qk0xhHgx9,20,2005,5,Class Reunion (That Used To Be Us),272346,2004-05-13,album,False,3qbnxnvUqR14MJ9g8QwZJK,Lonestar,58.0,1429070.0,0.589,0.872,7.0,-2.626,1.0,0.029,0.0151,2.99e-06,0.0577,0.524,116.986,4.0,country,6.06733463800167
2012-06-09,97,3q4JRNmrDh68rr7A4f9MMI,20,2012,6,Tonight Is All We've Got,248744,2023-03-10,single,False,5lfsewMdyn5f9okNcLUtYM,Xander Phillips,0.0,79.0,0.473,0.767,0.0,-7.195,1.0,0.0396,0.00141,3.63e-05,0.0741,0.419,125.003,4.0,other,6.341816149520354
2014-05-31,98,3V7YCeJo6XLTroYWzsOy3I,20,2014,5,Heaven Can't Be Found,218284,2023-04-07,album,False,40v31oiMOaz7dorFhevJRp,Jake Worthington,44.0,24650.0,0.614,0.739,1.0,-3.653,1.0,0.0302,0.00923,2.03e-05,0.0994,0.65,124.933,4.0,country,6.428593090864422
2022-03-19,97,41jxlPqpPqiky977DkJrpY,20,2022,3,Trust Nothing (feat. Moneybagg Yo),185213,2022-03-04,album,True,3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,77.0,4700996.0,0.941,0.514,1.0,-6.778,1.0,0.329,0.153,1.82e-06,0.104,0.573,126.046,4.0,rap/hip-hop,6.507332187264655
2018-03-10,99,5gW5dSy3vXJxgzma4rQuzH,20,2018,3,Make Me Feel,194230,2018-04-27,album,True,6ueGR6SWhUJfvEhqkvMsVs,Janelle Monáe,68.0,1477517.0,0.859,0.413,1.0,-7.399,1.0,0.182,0.132,0.0,0.334,0.697,115.035,4.0,other,6.63876893797664
2005-02-05,97,0HOtz2C7sq8gDja5Go0lXl,20,2005,2,I'll Be Around,208506,2005-05-02,single,False,4TjR4K8rD5CqqqU59V6aGr,John Oates,35.0,69495.0,0.809,0.883,7.0,-4.07,0.0,0.0368,0.181,2.04e-06,0.15,0.87,115.012,4.0,other,6.708814583169117
2011-04-09,97,7b5vGhtkuXfVSRxrP5OiQC,20,2011,4,F**K Him He's A DJ,224920,2011-03-18,compilation,True,6LqNN22kT3074XbTVUrhzX,Kesha,81.0,8210379.0,0.629,0.668,1.0,-5.013,0.0,0.0446,0.00682,0.0,0.376,0.503,126.013,4.0,pop,6.717282311177347
2003-10-04,97,1Ud6moTC0KyXMq1Oxfien0,20,2003,10,Sympathy For The Devil - 50th Anniversary Edition,378146,1968-12-06,album,False,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,80.0,14511797.0,0.703,0.668,9.0,-9.237,1.0,0.22,0.516,0.0,0.0588,0.561,116.039,4.0,rock,6.837125279870444
2004-03-20,98,5NhqD8ODDHOOOXrqlctPUL,20,2004,3,Pull Up,213466,2009,album,False,1pmixngtBJleMrGUG5o8DE,Mr. Vegas,57.0,362698.0,0.962,0.632,11.0,-4.7,0.0,0.176,0.116,0.0,0.108,0.892,119.917,4.0,other,6.848196357453815
2019-07-06,100,7Feaw9WAEREY0DUOSXJLOM,20,2019,7,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),163804,2019-04-25,single,True,3JhNCzhSMTxs9WLGJJxWOY,Macklemore,78.0,2411672.0,0.661,0.723,5.0,-6.976,0.0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,4.0,pop,6.851469177648933
2021-12-18,100,5Y3ID1NKAg8qydyVCrM7ji,20,2021,12,Partin Ways,170322,2021-12-03,album,True,6AgTAQt8XS6jRWi4sX7w49,Polo G,81.0,11863160.0,0.744,0.439,1.0,-11.891,0.0,0.0632,0.424,0.0,0.104,0.39,124.008,4.0,rap/hip-hop,7.07429784675793
2008-10-11,100,42HmE5WxtyljQoV0aCi8Yq,20,2008,10,On the Line,206360,2008-01-01,album,False,6S2OmqARrzebs0tKUEyXyp,Demi Lovato,78.0,26737158.0,0.57,0.906,0.0,-3.403,1.0,0.0294,0.0264,0.0,0.0968,0.446,124.969,4.0,pop,7.171563787660534
2023-02-11,99,6sZo5nJIsFWXefRCCexpx0,20,2023,2,Never Gonna Not Dance Again,225789,2022-11-04,single,True,1KCSPY1glIKqW2TotWuXOR,P!nk,82.0,17190703.0,0.668,0.802,5.0,-4.005,0.0,0.0917,0.0273,0.0,0.163,0.769,113.796,4.0,pop,7.385615016938217
2017-02-11,100,7guTVjzgdF5IJ1VPfkqdjo,20,2017,2,Running Back (feat. Lil Wayne),215360,2017-01-20,single,True,55Aa2cqylxrFIXC767Z865,Lil Wayne,87.0,15375613.0,0.587,0.671,2.0,-4.48,1.0,0.144,0.0823,0.0,0.161,0.1,127.133,4.0,rap/hip-hop,7.4047113023955236
2015-12-19,97,493JwOBVJAGB4safZK0Q4E,20,2015,12,Saddy Daddy-O,198000,2022-07-15,album,True,3I7zwYew54SYjKtHSh1CMn,Artimus Wolz,38.0,23892.0,0.777,0.873,0.0,-12.7,0.0,0.194,0.117,0.0,0.125,0.664,120.001,4.0,other,7.459385113321586
2011-12-10,100,3Z3ZUu41QYobvrKr494Vjs,20,2011,12,El verdadero amor perdona - dueto con Prince Royce,238143,2011-11-15,album,False,3MHaV05u0io8fQbZ2XPtlC,Prince Royce,77.0,7996908.0,0.782,0.762,6.0,-5.125,1.0,0.0274,0.474,1.01e-05,0.129,0.719,113.473,4.0,latin,7.4821468450108615
2010-12-04,98,6Uj8ru7TNLDIelbuQ8eBd6,20,2010,12,"Turn Around (5,4,3,2,1)",201386,2010-11-24,album,False,0jnsk9HBra6NMjO2oANoPY,Flo Rida,81.0,8664797.0,0.697,0.835,6.0,-5.843,1.0,0.0912,0.00578,0.0,0.314,0.832,128.018,4.0,pop,7.625390163892739
2008-06-14,98,2MGRnjJc7C0z3EOEWRqcMw,20,2008,6,Love Is Gone - Fred Riester & Joachim Garraud Radio Edit Remix,199386,2007-06-01,album,False,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,90.0,26286764.0,0.773,0.813,4.0,-4.609,0.0,0.0797,0.0331,3.77e-05,0.192,0.707,127.93,4.0,other,7.673801309004388
2018-11-17,100,4RGacGFT2ztXhGgzeaYzIR,20,2018,11,Up To Something (feat. Travis Scott & Young Thug),184360,2018-11-06,album,True,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,94.0,33611357.0,0.799,0.617,1.0,-8.809,1.0,0.157,0.322,0.0,0.134,0.667,114.014,4.0,rap/hip-hop,7.7460019265323865
2003-06-07,99,3daNnU7UtkEDC2vzBmsNeN,20,2003,6,Make You Mine,169906,2024-09-20,album,False,0vqJkZ0RpLZixt3lTmD8vP,Whethan,69.0,290700.0,0.825,0.65,11.0,-6.315,0.0,0.0982,0.127,0.00802,0.168,0.737,125.003,4.0,pop,7.834732449079104
2001-12-15,97,1J3UaZHMc5FooGjz2JUWzs,20,2001,12,Freedom,198266,2003-05-17,album,False,4STHEaNw4mPZ2tzheohgXB,Paul McCartney,73.0,4909859.0,0.369,0.971,7.0,-3.318,1.0,0.0685,0.15,0.00261,0.992,0.758,114.049,4.0,rock,7.879620064583534
2005-01-01,97,4ovxLdP7tbb9A7tDb1V9TG,20,2005,1,A Rose By Any Other Name - Remastered,328173,2005-09-27,album,False,7rHp4QTmE2n50OXledh81C,Gerald Levert with Teena Marie,5.0,1130.0,0.637,0.696,6.0,-5.979,0.0,0.0483,0.524,0.0,0.11,0.452,128.331,4.0,other,7.916709157815763
2020-04-25,100,78qd8dvwea0Gosb6Fe6j3k,20,2020,4,Boss Bitch,134239,2020-01-23,single,False,5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,87.0,31537127.0,0.707,0.955,10.0,-4.593,0.0,0.222,0.127,0.0,0.202,0.575,125.989,4.0,pop,7.9902329897722035
2001-04-28,99,6AO1EkSdweH3m2yyeaTZxA,20,2001,4,Like Wow,128800,2023-11-22,single,False,1jcELLsqeruwbr9fafs2VI,Chair Model,31.0,3106.0,0.829,0.779,11.0,-4.442,0.0,0.0404,0.0473,0.77,0.089,0.719,124.979,4.0,other,8.19586069972312
2023-04-15,99,31yydnZnSeCwkRPY7tlgQJ,20,2023,4,Hot Boy (feat. Lil Baby),169893,2023-03-31,single,True,0Njy6yR9LykNKYg9yE23QN,Nardo Wick,67.0,1302868.0,0.595,0.829,2.0,-3.95,1.0,0.226,0.00594,0.000101,0.153,0.501,113.319,5.0,rap/hip-hop,8.237463310124932
2011-10-29,99,7c8unZeNL9gI6Go9DgGYpb,20,2011,10,Lost In Paradise,282293,2011-01-01,album,False,5nGIFgo0shDenQYSE0Sn7c,Evanescence,75.0,4796656.0,0.266,0.571,8.0,-4.983,1.0,0.0376,0.0532,3.96e-06,0.073,0.104,113.059,4.0,rock,8.529131620379166
2014-07-19,100,2ldAdghnrO34HPcZ0IWfTu,20,2014,7,Ten Feet Tall,229149,2014-01-01,album,False,4D75GcNG95ebPtNvoNVXhz,AFROJACK,75.0,3931004.0,0.523,0.861,0.0,-3.447,1.0,0.0644,0.0336,0.0,0.144,0.346,127.049,4.0,other,8.581463101220221
2013-07-20,100,457p7UH7hoHrbA2iI4PSCA,20,2013,7,Live for the Night,206480,2013-09-20,album,True,0Cd6nHYwecCNM1sVEXKlYr,Krewella,55.0,911235.0,0.499,0.843,6.0,-2.224,1.0,0.113,0.0138,0.0,0.124,0.533,127.932,4.0,edm,8.775331923279264
2012-04-07,97,1nIDYHvLaZnD5lEf66SH80,20,2012,4,TTYLXOX,154773,2012-01-01,single,False,58AqJv0sDFPFnnBcLT8eeX,Bella Thorne,43.0,1112873.0,0.819,0.683,7.0,-6.144,1.0,0.156,0.00291,0.122,0.254,0.671,112.007,4.0,pop,8.973695294221349
2022-09-17,100,4BBTalxG6c1Aoai1x1EA5g,20,2022,9,Sin Fin,234666,2022-09-01,album,False,31TPClRtHm23RisEBtV3X7,Justin Timberlake,83.0,14594071.0,0.736,0.869,0.0,-3.873,1.0,0.0548,0.18,0.0,0.0687,0.783,128.009,4.0,pop,9.17494030262017
2017-06-17,98,4IdAIZRVkwuQQnHpi529cn,20,2017,6,No Longer Friends,134746,2017-05-26,album,True,2EMAnMvWE2eb56ToJVfCWs,Bryson Tiller,83.0,9057348.0,0.651,0.663,11.0,-7.78,1.0,0.327,0.205,0.0,0.105,0.377,114.137,4.0,rap/hip-hop,9.199403899255833
2020-10-24,98,7B3z0ySL9Rr0XvZEAjWZzM,20,2020,10,Sofia,188386,2019-08-02,album,False,3l0CmX0FuQjFxr8SK7Vqag,Clairo,82.0,5356197.0,0.744,0.619,0.0,-9.805,1.0,0.039,0.598,0.00372,0.231,0.641,112.997,4.0,pop,9.35962693806808
2000-02-12,99,6Kqfv9iCW7B7cdq6uujZqf,20,2000,2,Freakin' It,239293,1999-11-16,album,False,41qil2VaGbD194gaEcmmyx,Will Smith,68.0,997711.0,0.873,0.833,1.0,-5.511,1.0,0.189,0.198,0.0,0.237,0.926,112.001,4.0,rap/hip-hop,9.404628791794135
2024-02-03,98,7odvRjPaSvrPit3jmqaoHS,20,2024,2,IDGAF (feat. Chris Brown and Mariah the Scientist),195000,2023-11-03,album,True,6AUl0ykLLpvTktob97x9hO,Tee Grizzley,73.0,3792494.0,0.688,0.733,10.0,-4.573,0.0,0.0504,0.0166,0.0,0.129,0.287,127.951,4.0,rap/hip-hop,9.432179901242556
2019-11-16,100,5FDCDBFDKpf7TLzDx6r2Lp,20,2019,11,Big Boy Diamonds (feat. Kodak Black & London on Da Track),151481,2019-10-18,album,True,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane,77.0,5661054.0,0.883,0.635,0.0,-6.284,0.0,0.299,0.0307,0.0,0.114,0.542,129.042,4.0,rap/hip-hop,9.603885285199121
2010-07-24,99,6jHKCWp15grCREpx7arDix,20,2010,7,Up On The Ridge,214866,2010-01-01,album,False,7x8nK0m0cP2ksQf0mjWdPS,Dierks Bentley,68.0,3137620.0,0.628,0.823,8.0,-6.531,0.0,0.028,0.495,2.8e-05,0.0768,0.41,111.609,4.0,country,9.651335341333684
2013-05-18,97,3rfhI32Il2hVRKDkuGeeen,20,2013,5,Hey Baby (Drop It to the Floor) (feat. T-Pain),234453,2011-06-17,album,False,0TnOYISbd1XYRBk9myaseg,Pitbull,86.0,10847957.0,0.595,0.912,10.0,-3.428,0.0,0.0884,0.0434,0.0,0.259,0.762,128.024,4.0,pop,9.820122158012298
2015-12-12,100,2onCHFrhTinyUc6OawwU4Z,20,2015,12,Rich $ex,240160,2015-07-17,album,True,1RyvyyTE3xzB2ZywiAwp0i,Future,93.0,18868243.0,0.758,0.482,6.0,-11.202,0.0,0.168,0.148,6.88e-06,0.135,0.0977,111.896,4.0,rap/hip-hop,9.87689552908633
2021-05-08,100,6YkP0P7VPAENzoRjy8ojV2,20,2021,5,Clear Da Air,192256,2021-04-23,album,True,3tJoFztHeIJkJWMrx0td2f,Moneybagg Yo,77.0,4700996.0,0.818,0.583,1.0,-7.525,1.0,0.285,0.0551,0.0,0.213,0.17,129.811,4.0,rap/hip-hop,9.904508116221841
2019-02-23,98,79qxwHypONUt3AFq0WPpT9,20,2019,2,Rainbow,214293,2018-03-30,album,False,70kkdajctXSbqSMJbQO424,Kacey Musgraves,78.0,1483549.0,0.581,0.197,3.0,-7.697,1.0,0.0329,0.88,0.0,0.107,0.349,130.367,4.0,country,9.963299634551
2006-09-30,98,4oCqda0opcaXQPjoAhhcfg,20,2006,9,Ni Una Sola Palabra,224786,2006-01-01,album,False,1d6dwipPrsFSJVmFTTdFSS,Paulina Rubio,68.0,2913950.0,0.764,0.805,5.0,-3.814,0.0,0.0294,0.0385,0.0,0.163,0.646,130.097,4.0,pop,9.969177001435193
2005-04-16,100,01ACsk2knUnsfWeZp63nqa,20,2005,4,Do Somethin',202720,2007-12-18,compilation,False,26dSoYclwsYLMAKD3tpOr4,Britney Spears,83.0,15345716.0,0.843,0.94,4.0,-3.334,1.0,0.0668,0.0245,6.5e-05,0.355,0.961,129.967,4.0,pop,10.016979603821174
2024-07-20,99,2R9dLxXayvn5FJCws1qR7Z,20,2024,7,Funny Man,196795,2024-07-04,album,False,40ZNYROS4zLfyyBSs2PGe2,Zach Bryan,91.0,5274397.0,0.525,0.515,0.0,-9.651,1.0,0.0369,0.514,0.188,0.132,0.175,112.106,1.0,country,10.063014467235362
2018-10-20,98,3F57PtOdqRpD6euFYqtKXX,20,2018,10,I Am (Lil Baby & Gunna),145059,2018-10-05,album,True,2hlmm7s2ICUX0LVIhVFlZQ,Gunna,87.0,8119414.0,0.822,0.461,1.0,-6.506,1.0,0.449,0.328,0.0,0.122,0.268,130.001,4.0,rap/hip-hop,10.064929745479812
2021-05-01,99,0ky8syPEVEfD7qCxMTW49X,20,2021,5,Slatty (feat. Yak Gotti & Lil Duke),290280,2021-04-16,album,True,06Qf6vq8AVIpE9XIw8LAsY,Lil Duke,46.0,292985.0,0.814,0.531,1.0,-7.56,1.0,0.0884,0.000544,7.26e-06,0.103,0.18,130.02,4.0,rap/hip-hop,10.10080502420542
2015-12-19,98,62gFelpaDV9TPR4AybUfjK,20,2015,12,Girls Just Want to Have Fun,170573,2014-08-10,single,False,1ElMTvVPnRlpOIzw5vZXRQ,Madi Davis,6.0,3884.0,0.507,0.223,2.0,-6.772,0.0,0.0361,0.924,0.0,0.223,0.392,130.352,3.0,other,10.114726806387027
